,ID,Language,Subscription_Type,Subscription_Event_Type,Purchase_Store,Purchase_Amount,Currency,USD_Price,Subscription_Start_Date,Subscription_Expiration,Demo_User,Free_Trial_User,Auto_Renew,Country,User_Type,Lead_Platform,Email_Subscriber,Push_Notifications,Send_Count,Open_Count,Click_Count,Unique_Open_Count,Unique_Click_Count
159,382,ENG,Limited,RENEWAL,Web,35.97,USD,35.97,1/14/20,7/14/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,0,0,0,0
160,384,ESC,Limited,RENEWAL,Web,35.97,USD,35.97,9/5/19,6/5/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,6,6,0,3,0
161,386,FRA,Limited,RENEWAL,Web,72.36,EUR,75.978,9/2/19,9/10/20,No,No,On,Other,Other,Unknown,No,No,3,3,0,1,0
162,387,POR,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,7/14/19,10/14/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,127,24,6,12,1
163,388,ARA,Limited,INITIAL_PURCHASE,App,69.99,USD,69.99,12/10/19,6/10/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,1,0,1,0
164,393,EBR,Limited,INITIAL_PURCHASE,Web,78,USD,78,11/12/18,3/12/20,No,No,Off,Other,Consumer,Web,No,Yes,9,9,0,2,0
165,395,ENG,Limited,INITIAL_PURCHASE,App,59.99,CAD,46.7922,2/26/20,5/26/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,6,0,0,0,0
166,397,ALL,Lifetime,INITIAL_PURCHASE,Web,188.28,USD,188.28,3/20/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,No,Yes,25,7,6,3,2
167,399,ALL,Lifetime,INITIAL_PURCHASE,Web,49,USD,49,8/27/19,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,7,3,0,1,0
168,401,DEU,Limited,RENEWAL,Web,119,USD,119,2/10/19,2/10/20,No,No,Off,US/Canada,Consumer,Web,No,Yes,29,0,0,0,0
169,402,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/2/19,9/2/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,83,0,0,0,0
170,403,ESC,Limited,INITIAL_PURCHASE,Web,59,EUR,61.95,1/19/20,4/22/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,5,5,3,3,2
171,405,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/16/18,12/30/19,No,No,Off,US/Canada,Consumer,Web,No,Yes,51,4,2,3,1
172,406,ESP,Limited,INITIAL_PURCHASE,Web,42.27,USD,42.27,8/25/19,2/28/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0
173,408,KOR,Limited,INITIAL_PURCHASE,Web,39,USD,39,1/13/20,4/20/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,14,2,0,2,0
174,414,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/20/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,No,Yes,73,54,6,14,2
175,417,ITA,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,11/15/19,11/15/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,6,5,0,2,0
176,421,DEU,Limited,INITIAL_PURCHASE,Web,29.4,GBP,37.044,7/13/19,10/13/19,Yes,No,On,Europe,Consumer,Web,Yes,Yes,2,0,0,0,0
177,424,CHI,Limited,INITIAL_PURCHASE,Web,72.6,USD,72.6,11/17/19,11/17/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
178,427,ENG,Limited,INITIAL_PURCHASE,App,69.99,USD,69.99,2/4/20,8/4/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,93,29,0,9,0
179,428,FRA,Limited,INITIAL_PURCHASE,Web,39,USD,39,7/22/19,10/25/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,122,0,0,0,0
180,430,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,2/18/20,5/18/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,8,0,0,0,0
181,432,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,95.88,3/15/20,3/15/21,No,No,On,US/Canada,Consumer,Web,Yes,Yes,7,0,0,0,0
182,435,FRA,Lifetime,INITIAL_PURCHASE,Web,0,EUR,0,4/26/19,1/1/99,No,No,Off,Europe,Consumer,Web,Yes,Yes,19,0,0,0,0
183,436,ESC,Limited,INITIAL_PURCHASE,Web,24.5,EUR,25.725,11/15/19,2/15/20,No,No,Off,US/Canada,Consumer,Web,No,Yes,3,3,3,1,1
184,437,ALL,Limited,INITIAL_PURCHASE,Web,104.39,USD,104.39,3/19/20,3/19/21,No,No,On,US/Canada,Consumer,Web,Yes,Yes,24,15,15,1,1
185,442,RUS,Lifetime,INITIAL_PURCHASE,Web,179,USD,179,12/3/19,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,9,8,0,2,0
186,445,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,95.88,3/16/20,3/16/21,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,51,1,1,1,1
187,446,TGL,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/16/18,12/16/21,No,No,On,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0
188,448,ENG,Limited,INITIAL_PURCHASE,Web,39,USD,39,6/10/19,4/10/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,21,8,0,2,0
189,454,ITA,Limited,INITIAL_PURCHASE,Web,38.22,USD,38.22,2/4/20,5/4/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,17,1,0,1,0
190,455,ITA,Limited,INITIAL_PURCHASE,Web,34.3,EUR,36.015,3/18/20,6/18/20,No,Yes,On,Europe,Consumer,Web,Yes,Yes,7,1,1,1,1
191,456,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,2/20/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,23,22,0,4,0
192,457,ITA,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/13/19,5/13/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,46,0,0,0,0
193,458,ALL,Lifetime,INITIAL_PURCHASE,Web,204.12,USD,204.12,1/2/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,8,0,0,0,0
194,462,ESP,Limited,RENEWAL,Web,79,USD,79,10/24/19,4/24/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,9,7,0,2,0
195,463,KOR,Limited,INITIAL_PURCHASE,Web,0,EUR,0,11/23/18,11/23/19,No,No,Off,Europe,Consumer,Web,Yes,Yes,144,15,0,12,0
196,464,SVE,Limited,RENEWAL,App,94.99,USD,94.99,4/5/19,4/5/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
197,466,ALL,Lifetime,INITIAL_PURCHASE,Web,212.13,USD,212.13,3/17/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,14,6,0,3,0
198,468,ESP,Limited,INITIAL_PURCHASE,Web,126.44,USD,126.44,10/13/19,4/16/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,5,4,0,3,0
199,469,ALL,Lifetime,INITIAL_PURCHASE,Web,212.93,USD,212.93,3/5/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0
200,474,ESC,Limited,INITIAL_PURCHASE,Web,42,EUR,44.1,2/13/20,5/13/20,Yes,No,On,Europe,Consumer,App,No,Yes,3,2,0,2,0
201,476,ESP,Limited,RENEWAL,Web,79,USD,79,7/9/19,4/12/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,5,2,0,1,0
202,478,KOR,Limited,INITIAL_PURCHASE,Web,39,EUR,40.95,3/7/20,6/7/20,Yes,No,On,Europe,Consumer,App,No,Yes,12,0,0,0,0
203,479,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,5/31/19,8/31/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0
204,480,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,1/31/20,4/30/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,14,0,0,0,0
205,482,ALL,Lifetime,INITIAL_PURCHASE,Web,218.9,USD,218.9,3/21/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,55,7,3,3,1
206,491,ALL,Lifetime,INITIAL_PURCHASE,Web,201.76,USD,201.76,3/7/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,236,176,16,68,4
207,492,CHI,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,1/20/20,1/20/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,96,81,13,28,3
208,493,ITA,Limited,INITIAL_PURCHASE,Web,8.29,GBP,10.4454,2/13/19,2/13/21,No,No,Off,Europe,Consumer,Web,No,Yes,48,48,38,2,1
209,496,ALL,Lifetime,INITIAL_PURCHASE,Web,189.84,USD,189.84,3/8/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,8,3,0,1,0
210,497,ENG,Limited,INITIAL_PURCHASE,App,49.99,USD,49.99,1/31/20,4/30/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,10,0,0,0,0
211,499,ENG,Limited,INITIAL_PURCHASE,App,44.99,USD,44.99,3/2/20,6/3/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,69,8,6,4,3
212,505,ESP,Limited,RENEWAL,App,69.99,USD,69.99,12/26/18,6/27/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
213,510,DEU,Lifetime,INITIAL_PURCHASE,Web,99,GBP,124.74,11/24/19,1/1/99,No,No,Off,Europe,Consumer,Web,No,Yes,1,0,0,0,0
214,511,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/18/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,144,19,6,11,3
215,513,EBR,Limited,INITIAL_PURCHASE,Web,53.4,EUR,56.07,11/7/19,5/14/20,No,Yes,Off,Europe,Consumer,Web,Yes,Yes,66,63,0,34,0
216,515,FRA,Lifetime,INITIAL_PURCHASE,Web,0,USD,0,1/10/19,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,6,6,0,1,0
217,516,ALL,Lifetime,INITIAL_PURCHASE,Web,205.3,USD,205.3,1/7/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,28,17,1,8,1
218,517,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/24/18,12/24/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0
219,531,DEU,Limited,INITIAL_PURCHASE,Web,99,USD,99,7/20/19,7/20/21,No,No,Off,US/Canada,Consumer,Web,No,Yes,14,14,0,1,0
220,533,ENG,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/10/18,12/10/19,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,195,31,0,28,0
221,534,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,1/5/20,4/5/20,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,86,82,44,13,2
222,536,ESP,Limited,INITIAL_PURCHASE,Web,25,GBP,31.5,9/30/19,12/30/19,Yes,No,Off,Europe,Consumer,App,Yes,Yes,2,0,0,0,0
223,537,DEU,Limited,RENEWAL,Web,16,EUR,16.8,3/24/19,1/24/20,Yes,No,Off,Europe,Consumer,App,No,Yes,24,24,24,1,1
224,539,RUS,Limited,RENEWAL,Web,79,USD,79,4/18/19,10/18/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,121,0,0,0,0
225,540,ITA,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/10/19,5/21/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,7,7,6,2,1
226,541,ITA,Limited,RENEWAL,Web,6.67,GBP,8.4042,11/4/18,5/4/20,No,No,On,Europe,Consumer,Web,Yes,Yes,30,30,0,2,0
227,542,FRA,Limited,RENEWAL,Web,79,USD,79,3/2/19,12/2/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,17,0,0,0,0
228,543,KOR,Limited,INITIAL_PURCHASE,Web,24.5,EUR,25.725,12/28/19,4/3/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,5,4,0,1,0
229,544,HIN,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,11/25/19,6/26/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,15,0,0,0,0
230,546,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/9/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,12,9,6,3,2
231,548,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,3/3/19,3/3/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,10,0,0,0,0
232,549,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,1/23/20,4/23/20,Yes,No,Off,US/Canada,Consumer,App,No,Yes,1,1,0,1,0
233,551,HIN,Limited,INITIAL_PURCHASE,Web,39,USD,39,7/5/19,10/8/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,176,30,0,26,0
234,553,ESC,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,2/13/20,2/13/21,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,77,25,1,23,1
235,554,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/24/20,1/1/99,No,No,Off,Other,Consumer,Web,No,Yes,127,36,16,14,2
236,555,FRA,Limited,INITIAL_PURCHASE,Web,39,USD,39,8/17/19,11/20/19,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,55,0,0,0,0
237,558,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,2/27/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,6,0,0,0,0
238,560,ALL,Lifetime,INITIAL_PURCHASE,Web,190,EUR,199.5,3/31/20,1/1/99,No,No,Off,Europe,Consumer,Web,Yes,Yes,15,1,1,1,1
239,561,FAR,Limited,INITIAL_PURCHASE,Web,104.3,EUR,109.515,8/4/19,8/10/20,No,No,Off,Europe,Consumer,Web,No,Yes,4,3,0,1,0
240,562,ESP,Limited,INITIAL_PURCHASE,Web,39.16,USD,39.16,9/27/19,1/2/20,No,Yes,Off,US/Canada,Consumer,Web,No,Yes,83,13,1,3,1
241,564,FRA,Limited,RENEWAL,Web,79,USD,79,6/1/19,12/4/19,No,Yes,Off,Europe,Consumer,Web,Yes,Yes,2,0,0,0,0
242,565,ESP,Limited,RENEWAL,App,49.99,USD,49.99,12/6/19,6/10/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,2,0,0,0,0
243,566,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,8/17/19,5/20/20,No,Yes,On,Other,Consumer,Web,Yes,Yes,5,0,0,0,0
244,568,TGL,Limited,INITIAL_PURCHASE,Web,120,EUR,126,12/31/19,1/3/22,No,Yes,Off,Europe,Consumer,Web,No,Yes,10,10,0,3,0
245,569,DEU,Limited,RENEWAL,Web,35.97,USD,35.97,8/26/19,6/9/20,No,Yes,On,US/Canada,Consumer,Web,Yes,Yes,5,2,0,1,0
246,573,ALL,Limited,INITIAL_PURCHASE,App,109.99,USD,109.99,3/5/20,3/5/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,7,2,0,2,0
247,579,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/19/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,33,33,17,21,7
248,580,ITA,Limited,INITIAL_PURCHASE,Web,71.22,USD,71.22,6/23/19,6/23/20,Yes,No,On,US/Canada,Other,Web,Yes,Yes,1,0,0,0,0
249,582,ITA,Limited,RENEWAL,Web,119,USD,119,9/29/19,9/29/20,No,No,On,Other,Other,Unknown,No,No,5,1,0,1,0
250,583,ESP,Limited,RENEWAL,Web,79,USD,79,5/15/19,5/15/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,7,6,1,3,1
251,586,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,9/27/19,5/5/20,No,Yes,On,Other,Consumer,Web,No,Yes,31,0,0,0,0
252,591,EBR,Limited,RENEWAL,Web,74.79,EUR,78.5295,9/28/19,9/28/20,Yes,No,On,Europe,Consumer,App,No,Yes,2,0,0,0,0
253,593,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/22/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,124,35,21,23,10
254,596,ARA,Limited,INITIAL_PURCHASE,Web,20.87,EUR,21.9135,2/17/19,2/20/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,1,1,1,1,1
255,600,GRK,Lifetime,INITIAL_PURCHASE,Web,149,GBP,187.74,7/29/19,1/1/99,No,No,Off,Europe,Consumer,Web,No,Yes,4,4,4,1,1
256,601,ENG,Limited,INITIAL_PURCHASE,Web,39,USD,39,8/29/19,3/1/20,No,Yes,Off,Other,Consumer,Web,Yes,Yes,52,23,8,2,1
257,604,DEU,Limited,INITIAL_PURCHASE,Web,0,USD,0,5/12/19,11/12/19,No,No,Off,Other,Other,Unknown,No,No,33,4,0,3,0
258,607,ESP,Limited,RENEWAL,App,49.99,USD,49.99,7/6/19,7/6/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,1,0,0,0,0
259,609,ESC,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/29/18,5/28/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,22,22,1,7,1
260,610,ALL,Lifetime,INITIAL_PURCHASE,Web,212.13,USD,212.13,3/23/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,No,Yes,55,34,10,13,4
261,611,ALL,Lifetime,INITIAL_PURCHASE,Web,216.66,USD,216.66,3/19/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,41,18,14,6,3
262,619,CHI,Limited,INITIAL_PURCHASE,Web,46.8,USD,46.8,11/23/19,5/15/20,No,No,Off,Europe,Consumer,Web,No,Yes,98,30,10,25,5
263,621,DEU,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,9/2/19,3/2/20,No,No,Off,US/Canada,Consumer,Web,No,Yes,3,2,0,1,0
264,622,ESP,Limited,RENEWAL,Web,35.97,USD,35.97,10/22/19,7/22/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,15,13,0,2,0
265,624,ITA,Limited,RENEWAL,Web,79,USD,79,2/3/19,11/3/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,145,9,2,7,1
266,625,GRK,Limited,RENEWAL,Web,15.83,GBP,19.9458,7/13/19,5/14/20,Yes,No,On,Europe,Consumer,App,No,Yes,9,9,0,2,0
267,628,ESP,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,9/8/19,3/8/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,8,0,0,0,0
268,631,ENG,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/12/18,12/12/19,No,No,Off,Other,Consumer,Web,Yes,Yes,2,0,0,0,0
269,634,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/24/20,1/1/99,No,No,Off,Other,Other,Unknown,No,No,6,0,0,0,0
270,635,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/29/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,198,66,57,11,2
271,636,ITA,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/11/19,8/11/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,99,0,0,0,0
272,638,SVE,Limited,INITIAL_PURCHASE,App,89.99,EUR,94.4895,1/18/20,1/18/21,Yes,No,On,Europe,Consumer,App,No,Yes,2,0,0,0,0
273,639,DEU,Limited,INITIAL_PURCHASE,App,48.99,EUR,51.4395,3/4/20,6/4/20,Yes,No,On,Europe,Consumer,App,Yes,Yes,27,22,10,6,3
274,646,CHI,Limited,INITIAL_PURCHASE,Web,0,USD,0,1/3/19,1/3/20,No,No,Off,Other,Other,Unknown,No,No,28,0,0,0,0
275,647,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/26/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,157,53,20,19,3
276,651,DEU,Limited,RENEWAL,Web,10.83,GBP,13.6458,5/6/19,9/7/19,Yes,No,Off,Europe,Consumer,Web,Yes,Yes,2,0,0,0,0
277,653,ESC,Limited,INITIAL_PURCHASE,Web,42,EUR,44.1,1/13/20,4/17/20,Yes,No,Off,Europe,Consumer,Web,No,Yes,10,3,2,2,1
278,655,ALL,Limited,INITIAL_PURCHASE,Web,104.39,USD,104.39,3/23/20,3/23/21,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,3,0,2,0
279,659,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/17/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,205,118,6,83,2
280,661,ESP,Lifetime,INITIAL_PURCHASE,Web,0,USD,0,12/28/18,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,2,2,0,1,0
281,662,ESP,Lifetime,INITIAL_PURCHASE,Web,0,USD,0,2/4/19,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,2,0,0,0,0
282,664,SVE,Limited,INITIAL_PURCHASE,Web,199.5,GBP,251.37,10/27/19,10/27/21,Yes,No,Off,Europe,Consumer,App,Yes,Yes,2,0,0,0,0
283,667,JPN,Lifetime,INITIAL_PURCHASE,Web,378,USD,378,12/31/19,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,7,0,0,0,0
284,671,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/23/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,142,56,11,33,2
285,674,ALL,Lifetime,INITIAL_PURCHASE,Web,208.38,USD,208.38,2/22/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,8,0,0,0,0
286,675,ALL,Lifetime,INITIAL_PURCHASE,Web,189,USD,189,2/23/20,1/1/99,No,Yes,Off,Other,Consumer,Web,No,Yes,134,39,22,12,2
287,678,ITA,Limited,RENEWAL,App,69.99,USD,69.99,3/31/19,10/1/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,8,0,0,0,0
288,679,ITA,Limited,INITIAL_PURCHASE,App,49.99,USD,49.99,2/8/20,5/8/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,10,0,0,0,0
289,683,ALL,Lifetime,INITIAL_PURCHASE,Web,158,USD,158,2/12/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,7,5,0,2,0
290,684,POL,Limited,INITIAL_PURCHASE,Web,41.63,USD,41.63,12/24/19,3/24/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,14,6,3,2,1
291,689,DEU,Limited,INITIAL_PURCHASE,Web,72,EUR,75.6,2/19/20,8/19/20,No,No,On,Europe,Consumer,Web,No,Yes,56,31,18,7,3
292,690,ESP,Limited,INITIAL_PURCHASE,Web,0,USD,0,2/18/19,8/18/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,155,4,0,4,0
293,693,ENG,Limited,INITIAL_PURCHASE,Web,39,EUR,40.95,1/3/20,4/15/20,No,Yes,Off,Europe,Consumer,Web,No,Yes,15,7,4,2,1
294,695,RUS,Limited,INITIAL_PURCHASE,Web,51.94,USD,51.94,8/26/19,1/12/20,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,29,22,22,1,1
295,696,ALL,Lifetime,INITIAL_PURCHASE,Web,200.34,USD,200.34,1/15/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,10,4,4,1,1
296,700,ESC,Limited,RENEWAL,Web,41.18,EUR,43.239,1/6/20,7/14/20,No,Yes,On,Europe,Consumer,Web,No,Yes,28,14,14,1,1
297,701,FRA,Lifetime,INITIAL_PURCHASE,Web,99,GBP,124.74,11/26/19,1/1/99,No,No,Off,Europe,Consumer,Web,No,Yes,2,2,0,1,0
298,704,EBR,Limited,INITIAL_PURCHASE,Web,63.6,EUR,66.78,3/23/20,3/23/21,No,No,Off,Europe,Consumer,Web,No,Yes,2,1,0,1,0
299,711,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,5/11/19,11/11/19,Yes,No,Off,US/Canada,Consumer,Web,Yes,Yes,102,0,0,0,0
300,712,FRA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,3/16/20,6/16/20,No,No,On,US/Canada,Consumer,Web,Yes,Yes,10,2,0,2,0
301,715,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,11/9/18,5/18/20,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,12,10,0,2,0
302,719,ENG,Limited,INITIAL_PURCHASE,Web,65.94,USD,65.94,9/21/19,7/16/20,Yes,No,Off,Other,Consumer,App,No,Yes,18,18,0,1,0
303,721,EBR,Limited,INITIAL_PURCHASE,Web,49,EUR,51.45,1/17/20,7/21/20,No,No,On,Europe,Consumer,Web,Yes,Yes,1,1,0,1,0
304,722,DEU,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/9/18,12/9/19,No,Yes,Off,US/Canada,Consumer,App,Yes,Yes,161,1,0,1,0
305,724,ESP,Limited,RENEWAL,Web,79,USD,79,11/10/19,5/14/20,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,5,0,0,0,0
306,725,POR,Limited,RENEWAL,App,29.99,GBP,37.7874,4/6/19,7/6/20,Yes,No,On,Europe,Other,App,Yes,Yes,16,14,14,1,1
307,732,ESP,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,7/25/19,10/25/19,No,No,Off,US/Canada,Consumer,Web,Yes,Yes,200,26,5,12,2
308,733,EBR,Limited,INITIAL_PURCHASE,Web,59,GBP,74.34,1/12/20,4/12/20,No,No,Off,Europe,Consumer,Web,No,Yes,2,1,0,1,0
309,735,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/15/20,1/1/99,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,8,1,0,1,0
310,736,DEU,Limited,RENEWAL,Web,79,USD,79,12/28/18,3/28/20,No,No,On,US/Canada,Consumer,Web,No,Yes,4,3,3,1,1
311,737,FRA,Limited,RENEWAL,Web,35.97,USD,35.97,1/15/20,7/15/20,Yes,No,On,US/Canada,Consumer,App,Yes,Yes,43,16,0,11,0
312,740,FRA,Limited,INITIAL_PURCHASE,Web,0,USD,0,12/1/18,12/1/19,No,No,Off,US/Canada,Consumer,Web,No,Yes,130,119,5,59,3
313,743,ALL,Lifetime,INITIAL_PURCHASE,Web,199,USD,199,3/18/20,1/1/99,No,Yes,Off,US/Canada,Consumer,Web,Yes,Yes,9,3,3,1,1
314,745,JPN,Limited,INITIAL_PURCHASE,Web,0,USD,0,6/6/19,9/6/19,Yes,No,Off,US/Canada,Consumer,App,Yes,Yes,72,0,0,0,0
315,747,ALL,Lifetime,INITIAL_PURCHASE,Web,211.44,USD,211.44,3/23/20,1/1/99,No,No,Off,US/Canada,Consumer,Web,No,Yes,6,1,1,1,1
316,750,ITA,Limited,INITIAL_PURCHASE,Web,35.97,USD,35.97,6/27/19,3/30/20,Yes,No,On,US/Canada,Consumer,Web,Yes,Yes,1,0,0,0,0
317,753,ALL,Limited,INITIAL_PURCHASE,Web,95.88,USD,95.88,3/6/20,3/6/21,No,Yes,On,US/Canada,Consumer,Web,No,Yes,1,0,0,0,0
